,synonyms,percentage,Keyword
2874,scuzz,0.5076638460159302,bubblegum
2875,Bubblegum,0.5046627521514893,bubblegum
2876,Aquanet,0.5023998022079468,bubblegum
2877,teenybop,0.49821001291275024,bubblegum
2878,fizzy,0.4961238205432892,bubblegum
2879,grunge,0.4953744411468506,bubblegum
2880,handcuffed,0.7848020792007446,cuffed
2881,handcuffs,0.6826743483543396,cuffed
2882,cuffs,0.622587263584137,cuffed
2883,cuffing,0.621898889541626,cuffed
2884,uncuffed,0.5982450246810913,cuffed
2885,tazed,0.5967108607292175,cuffed
2886,shackled,0.5858864784240723,cuffed
2887,handcuff,0.573740541934967,cuffed
2888,handcuffing,0.5729023218154907,cuffed
2889,manacled,0.5599775314331055,cuffed
2890,those,0.5968263745307922,other
2891,various,0.5962648391723633,other
2892,these,0.5764414668083191,other
2893,all,0.5457357168197632,other
2894,Other,0.538236141204834,other
2895,none,0.5357882976531982,other
2896,others,0.5334248542785645,other
2897,including,0.5324223637580872,other
2898,such,0.5308558940887451,other
2899,different,0.5155205726623535,other
2900,Squash,0.6873712539672852,squash
2901,squashes,0.5946352481842041,squash
2902,badminton,0.5475952625274658,squash
2903,tennis,0.5011551976203918,squash
2904,pattypan,0.49799591302871704,squash
2905,crookneck,0.49406862258911133,squash
2906,SQUASH,0.4773571491241455,squash
2907,Cucurbita,0.4685896039009094,squash
2908,zucchini,0.45139414072036743,squash
2909,futsal,0.44599655270576477,squash
2910,chiffon,0.7178072929382324,taffeta
2911,organza,0.7131584882736206,taffeta
2912,tulle,0.7098489999771118,taffeta
2913,satin,0.6542981863021851,taffeta
2914,charmeuse,0.6467946767807007,taffeta
2915,ruched,0.6448102593421936,taffeta
2916,brocade,0.6361480951309204,taffeta
2917,shantung,0.6298798322677612,taffeta
2918,organdy,0.6270976662635803,taffeta
2919,pleated,0.6157159805297852,taffeta
2920,burgundy,0.6825240254402161,teal
2921,blue,0.6356961131095886,teal
2922,purple,0.6218870878219604,teal
2923,pink,0.6211914420127869,teal
2924,maroon,0.6005011796951294,teal
2925,turquoise,0.5988621115684509,teal
2926,orange,0.5985915064811707,teal
2927,teals,0.5755245685577393,teal
2928,taupe,0.5642836093902588,teal
2929,gray,0.5562252998352051,teal
2930,capelet,0.6802496314048767,dolman
2931,boucle,0.6769332885742188,dolman
2932,shirred,0.6652255654335022,dolman
2933,peplum,0.6380420327186584,dolman
2934,organzas,0.636519193649292,dolman
2935,paillettes,0.6359900236129761,dolman
2936,plackets,0.6355729103088379,dolman
2937,grosgrain,0.6337997317314148,dolman
2938,taffetas,0.6324248313903809,dolman
2939,blouson,0.6296725273132324,dolman
2940,terracotta,0.6240288019180298,alabaster
2941,marble,0.6126955151557922,alabaster
2942,faience,0.6126070022583008,alabaster
2943,porcelain,0.6124172806739807,alabaster
2944,caryatids,0.5878244638442993,alabaster
2945,carnelian,0.583425760269165,alabaster
2946,onyx,0.5747421979904175,alabaster
2947,opalescent,0.5717747807502747,alabaster
2948,polychrome,0.5716972351074219,alabaster
2949,celadon,0.567700982093811,alabaster
2950,flutters,0.686376690864563,flutter
2951,fluttering,0.6615416407585144,flutter
2952,fluttered,0.5042523145675659,flutter
2953,stir,0.4787772297859192,flutter
2954,flapping,0.47581928968429565,flutter
2955,ripples,0.4625292420387268,flutter
2956,Fluttering,0.4578630030155182,flutter
2957,palpitate,0.45700448751449585,flutter
2958,aflutter,0.4544965922832489,flutter
2959,flitter,0.4534648060798645,flutter
2960,pickles,0.5961101055145264,pickle
2961,unbuttered,0.5160379409790039,pickle
2962,catsup,0.5077594518661499,pickle
2963,sauerkraut,0.5059034824371338,pickle
2964,sausage,0.5035149455070496,pickle
2965,potato,0.5011179447174072,pickle
2966,ketchup,0.4909375309944153,pickle
2967,piccalilli,0.4834533631801605,pickle
2968,gherkins,0.48246175050735474,pickle
2969,blintz,0.48241764307022095,pickle
2970,tied,0.6370182037353516,tie
2971,tying,0.6127145886421204,tie
2972,knotted,0.5750961303710938,tie
2973,Tie,0.5519720911979675,tie
2974,Tied,0.5081234574317932,tie
2975,tieing,0.50621497631073,tie
2976,knotting,0.4875633716583252,tie
2977,clinch,0.4773573875427246,tie
2978,tiebreaker,0.45547735691070557,tie
2979,deadlock,0.4474123418331146,tie
2980,chasuble,0.697577714920044,surplice
2981,chasubles,0.6250145435333252,surplice
2982,alb,0.6237655878067017,surplice
2983,vestments,0.6117640733718872,surplice
2984,blousons,0.6107115149497986,surplice
2985,wimple,0.6079902648925781,surplice
2986,capelet,0.6063971519470215,surplice
2987,jabot,0.6038503646850586,surplice
2988,cassock,0.6019338965415955,surplice
2989,cassocks,0.601394772529602,surplice
2990,Bisque,0.5868306159973145,bisque
2991,cornichons,0.5863950252532959,bisque
2992,cocotte,0.5762819647789001,bisque
2993,tarte,0.5745931267738342,bisque
2994,Escargots,0.5744622349739075,bisque
2995,florentine,0.5742558240890503,bisque
2996,compote,0.5741504430770874,bisque
2997,tartine,0.5730924606323242,bisque
2998,Aioli,0.5671268701553345,bisque
2999,Souffles,0.5632835626602173,bisque
3000,cherries,0.5767921805381775,cherry
3001,raspberry,0.5493555068969727,cherry
3002,plums,0.5378854274749756,cherry
3003,apple,0.5369484424591064,cherry
3004,raspberries,0.5241512656211853,cherry
3005,peach,0.5210336446762085,cherry
3006,berry,0.510714590549469,cherry
3007,pear,0.5022730827331543,cherry
3008,apricot,0.5006184577941895,cherry
3009,berries,0.4966185390949249,cherry
3010,acrylics,0.711733877658844,acrylic
3011,Acrylic,0.6673468351364136,acrylic
3012,masonite,0.6672639846801758,acrylic
3013,gesso,0.6352007389068604,acrylic
3014,watercolor,0.6351768970489502,acrylic
3015,encaustics,0.6199725866317749,acrylic
3016,encaustic,0.6152089834213257,acrylic
3017,pastels,0.6061605215072632,acrylic
3018,tempera,0.5919504761695862,acrylic
3019,gouache,0.5835621356964111,acrylic
3020,chiffon,0.8077734708786011,organza
3021,tulle,0.7816678881645203,organza
3022,ruched,0.7145670056343079,organza
3023,taffeta,0.7131584286689758,organza
3024,satin,0.6902986764907837,organza
3025,georgette,0.6861348152160645,organza
3026,charmeuse,0.6858096718788147,organza
3027,pleated,0.682920515537262,organza
3028,bodice,0.6655464172363281,organza
3029,dupioni,0.6633484959602356,organza
3030,apricots,0.7276644110679626,apricot
3031,pear,0.7096841335296631,apricot
3032,loquat,0.7091591954231262,apricot
3033,quince,0.6742917895317078,apricot
3034,caraway,0.6680716872215271,apricot
3035,currants,0.658891499042511,apricot
3036,boysenberry,0.6576913595199585,apricot
3037,peach,0.6522810459136963,apricot
3038,citron,0.6493903398513794,apricot
3039,nectarine,0.6467311382293701,apricot
3040,descendents,0.9078211784362793,descendants
3041,descendant,0.7277429103851318,descendants
3042,ancestors,0.7088903188705444,descendants
3043,ancestor,0.6695808172225952,descendants
3044,descendent,0.6686583757400513,descendants
3045,Descendants,0.6439719796180725,descendants
3046,forebears,0.60622239112854,descendants
3047,heirs,0.5932700634002686,descendants
3048,ancestry,0.5912277102470398,descendants
3049,ancestral,0.582995593547821,descendants
3050,heliotrope,0.6122268438339233,periwinkle
3051,turtlehead,0.6003506183624268,periwinkle
3052,seafoam,0.5963447690010071,periwinkle
3053,lavenders,0.5940080285072327,periwinkle
3054,lungwort,0.5912647247314453,periwinkle
3055,periwinkles,0.5908070802688599,periwinkle
3056,fritillaria,0.5902193784713745,periwinkle
3057,lavender,0.5880053043365479,periwinkle
3058,alyssum,0.5839415788650513,periwinkle
3059,ageratum,0.5833213329315186,periwinkle
3060,garnets,0.5882554054260254,garnet
3061,beryl,0.5449772477149963,garnet
3062,azurite,0.5247745513916016,garnet
3063,pyrope,0.522614598274231,garnet
3064,chalcedony,0.5223734378814697,garnet
3065,burgundy,0.5129024386405945,garnet
3066,malachite,0.5061325430870056,garnet
3067,peridot,0.5051493644714355,garnet
3068,purple,0.4976690411567688,garnet
3069,amethyst,0.49604475498199463,garnet
3070,necklaces,0.7701314687728882,necklace
3071,earrings,0.7611581087112427,necklace
3072,pendant,0.7568072080612183,necklace
3073,bracelet,0.6843630075454712,necklace
3074,brooch,0.6798398494720459,necklace
3075,pendants,0.6561732292175293,necklace
3076,earring,0.6520898938179016,necklace
3077,locket,0.6246552467346191,necklace
3078,headpiece,0.6051800847053528,necklace
3079,jewelry,0.5976276397705078,necklace
3080,currants,0.5976330041885376,currant
3081,apricot,0.5928791761398315,currant
3082,cassis,0.5905205011367798,currant
3083,Clethra,0.5852121114730835,currant
3084,caraway,0.5792118906974792,currant
3085,boysenberry,0.5784037709236145,currant
3086,fruited,0.572723388671875,currant
3087,sloes,0.5711261034011841,currant
3088,berry,0.5691182017326355,currant
3089,snowberry,0.5674332976341248,currant
3090,flamingos,0.6683707237243652,flamingo
3091,bird,0.5705334544181824,flamingo
3092,peacock,0.5457661151885986,flamingo
3093,seahorse,0.5455933213233948,flamingo
3094,pelican,0.5438361167907715,flamingo
3095,giraffe,0.5408589839935303,flamingo
3096,turtle,0.5408024191856384,flamingo
3097,flamingoes,0.5387774705886841,flamingo
3098,swan,0.5309067368507385,flamingo
3099,iguana,0.5131679177284241,flamingo
3100,button,0.8181989192962646,buttons
3101,keypad,0.5895095467567444,buttons
3102,Buttons,0.5763818025588989,buttons
3103,toggle,0.5694952011108398,buttons
3104,pushbutton,0.561078667640686,buttons
3105,toggles,0.557960033416748,buttons
3106,joystick,0.5567904114723206,buttons
3107,knobs,0.5519368648529053,buttons
3108,hotkey,0.5359419584274292,buttons
3109,backspace,0.5292243957519531,buttons
3110,Piped,0.5691746473312378,piped
3111,pumped,0.47333967685699463,piped
3112,wafting,0.45739424228668213,piped
3113,piping,0.45271873474121094,piped
3114,filtered,0.4431164264678955,piped
3115,pumping,0.4267621636390686,piped
3116,gurgled,0.42349544167518616,piped
3117,blared,0.4182451665401459,piped
3118,metred,0.416038453578949,piped
3119,gurgles,0.4159230589866638,piped
3120,Arctic,0.7184734344482422,arctic
3121,artic,0.6388554573059082,arctic
3122,polar,0.634141743183136,arctic
3123,Artic,0.6189548373222351,arctic
3124,tundra,0.6188238263130188,arctic
3125,wintry,0.590457022190094,arctic
3126,frigid,0.5817900896072388,arctic
3127,subarctic,0.575809121131897,arctic
3128,subzero,0.5614118576049805,arctic
3129,wintery,0.5545772314071655,arctic
